user_id,item_id,rating
afyf6rovfrjxdc2kruur7rikgfiq,b002pxw24c,5
afyf6rovfrjxdc2kruur7rikgfiq,b01n702llm,5
afyf6rovfrjxdc2kruur7rikgfiq,b002pxvyu0,5
afyf6rovfrjxdc2kruur7rikgfiq,b001thpa3u,5
aent4ko4zihm44ybmq2piu6pkpua,b001c4q06g,5
ahlzg7agxjztvlw7rxeu2kbwyuba,b000063xjl,5
ag7bnuf7jenhn3g3fuqlcqgxm6pa,b002pxw1ie,5
ag7bnuf7jenhn3g3fuqlcqgxm6pa,b002pxvyqy,5
afiba5pqduqdkja6iotd7amshwja,b002pxw1ie,3
aht5t4z7fgdmpm5sytazvb2ijdqa,b001e547fe,3
ahicrq2nnpkcuolesi6vii4lcmoa,b01aaqyxd8,3
ah3cjzkxoycez7tst6i2ffhejzua,b004gvzuue,5
agrpr7rta5wzwli4aiduosz3woja,b0061shkq2,5
ahc6sby4bwwm53yditopoc5hshgq,b000a177za,2
ahn5sbjwzbajlh5blwceobpoj6vq,b002ct515q,3
aelbjugbutzpd4kckfw7wbvoctea,b000k0yfry,5
affy6n7dphaumeb45b5jl2dolzeq,b00007az87,4
aec5psrouaejvoy3owofysfc6qxa,b003i7hs3y,5
aeax4hc7osx544f5ra3cwalebf5q,b000wpcn2g,5
agubinnqeqdb5pik4pn75wtjpnzq,b00006k33u,5
ahquw4wt7rgdaewomg7fz3ekminq,b001x1eze2,5
agp6bmuqhn4mvtbka2u34opvw4sq,b004gvzuuy,1
ahxtkmivbvsbrfy4ja5jwjelymaq,b06xpr1gdj,1
aeyger4zsrhwldrd6aw2475vnvqa,b007q4wwli,3
afdogqcalblbq32mmmsjpt55455a,b003n3qrfi,5
afdogqcalblbq32mmmsjpt55455a,b0045vpfdw,5
ae6irozskmxfufmsg4am7pe7l53a,b00005r8bn,2
aebzz2jjw7eeykooo23tzom4fqla,b00005n7q1,5
ag7bpp6cnp3jdohejrmm37f7ykfq,b00006kpgm,5
aezzoxnihihmllofrmhcypbjhsca,b0007inhz0,4
agojsbpszvxjz4yesjxwxqs4dwaa,b002pxvyeq,4
ag7nlge7wb5p2c32m23wnivvn4qa,b007q4wwli,5
ahudzdnw37c53evwtkw7g5lx7rwa,b00b8c8v5k,5
ahsc5z4tttrrbzfq3xq6z7jjte4q,b002pxw0eo,4
ahlx6vkdenyzhxsezh455fs62toq,b002pxw0eo,5
aguehdku5pb7lyxam5abn3mao5sa,b00hev4ckc,4
agjc43y3ew6erlzxog3ja2nourna,b007q1m38i,1
afbow2xcf4xntebxutsx3fxeoblq,b002ct51a6,4
agnct36b64342sc3yfakx4saslwq,b003bhc6ec,5
agsdmozf4v5jmphkwl7ewxbnkvua,b0000b0nvq,5
ahl4fwfdndjucw3y2lz27yfp34aq,b0061shkvw,2
ahscytbffx3xvgspux27pktww2zq,b07drwht3p,5
aeio6hcyzanhtqv5xpsadkvs472a,b000071gqq,5
ae52vrwutz72tfd45i7l6vdq4n7q,b003i7hs4i,5
aga6krmqaewy76cycf4mhqzuij4q,b002pxvyzk,2
agj3dpqbz2ou4pzucsktwlkyekkq,b01lz307td,2
aenftsii4iw7cfhzq6axfnkhaoqa,b00006lbp6,5
aegjjohcniouo44or7z37pvzn7lq,b07472mg16,1
afb7r43d364lbcltd2cinh7unc2q,b0058eonom,5
aho6t4epiqo72htygxuquyxtbama,b002pxvyqy,2
aho6t4epiqo72htygxuquyxtbama,b00005n7qg,1
agkzl7ayha3xvidfpf6x37meleva,b000310l82,5
agkzl7ayha3xvidfpf6x37meleva,b004gvzuu4,5
afy5j3zd5xmt3zcoumc4z7vecc6a,b00gyjyyw6,5
aeouihaz3r7iayyqrbjylvw3uekq,b001thpa1m,1
ahhmq7uxlhqieql7kgw2p3tszitq,b002pxw1ie,5
agpvqwbbrmpldxlhhsckrz5dvc5q,b00005n7se,4
ahw4jtudc2vols7gvesatblz2h3q,b002pxw1ie,5
aeh3anzckuniq4bjucjp2ftzq7lq,b001thpa1w,1
aeogtv4ullprkybelhe4whvjxa5q,b0047qt0l8,5
aeinymvhe2a3uuxqnxndxffvautq,b00007azrh,5
aeinymvhe2a3uuxqnxndxffvautq,b0047ervha,5
aepzrxdiv3y2ra7m75p7dp5rhhea,b0032khqts,1
aesy3jx3hkedg4rvkheumr2iog6q,b0045vpfe6,4
ahyloab2xahifmldwxtcyag4vvpa,b00009951h,5
ahyloab2xahifmldwxtcyag4vvpa,b002pxw1ie,3
aghfh63xihtwptcs7k57z2ddzoea,b00007awme,4
aghfh63xihtwptcs7k57z2ddzoea,b00007azs2,4
aghfh63xihtwptcs7k57z2ddzoea,b000uei4ju,5
aghfh63xihtwptcs7k57z2ddzoea,b000bnnigo,5
ahh2ouzx555gke6ojjdvkknkn7ca,b001thpa26,5
ahh2ouzx555gke6ojjdvkknkn7ca,b004gvzuue,5
ahyxxmn7b7x4vlehbc6ol5nmwldq,b01b5bn57c,5
afii475yjop4jd73osvpbo27uefa,b00005r8br,4
aga6fty5gcie7xxnx547ajwpvb4a,b001thpa26,5
aga6fty5gcie7xxnx547ajwpvb4a,b002ct515q,5
ahzcfile2dkqc7unhosgji2yhqbq,b002ct515q,1
ahaw4epbkija5azw52cbyiodkkfq,b000066t07,5
aggijt5b4dik4zprgoyhe7i6rhfq,b002pxvybe,1
afib7ujaiyastn4zyqavsb4pfzlq,b003i7hs3y,5
aeh2xz2sjtvtdowxszkhmfnifiya,b000bt4ge6,5
ahhf377zkzk4s66ecuk3xdvmjwnq,b003n3qrf8,2
aeymzhpcpnu5c5kpf5zmsoytmg3a,b06vwtfwwh,5
agpkdos5m73c2qm3yd3bk55f3rla,b001u5spk6,2
agpkdos5m73c2qm3yd3bk55f3rla,b001thpa44,5
agpkdos5m73c2qm3yd3bk55f3rla,b001u5spl0,3
agpkdos5m73c2qm3yd3bk55f3rla,b00jarau4k,5
agpkdos5m73c2qm3yd3bk55f3rla,b0039l2qls,4
agpkdos5m73c2qm3yd3bk55f3rla,b001thpa1w,5
af73bsogpeh2goyeacvd7fix34la,b0061shkq2,2
agfrngdb2n7guxperaml4d3bymja,b015ghgcsa,5
ah6xyq6ttr6pjd2uturld7c37r5a,b00005n7sa,3
afnbncdrcyhawliaygxcrqszz3da,b002pxvyeq,5
afjpk74qudj7hkcoiabhqathd6hq,b002ct515q,5
aggc64zyimxwrir5hngy4dfeiwia,b001thpa26,5
ahtnqehjkjjnsuwnfwto2lwselvq,b0032khqts,5
agsss2buzilbtpehrsx4dduxaekq,b00x6lrefe,5
afqv4kq7xysezjfs3ymv5z6ywy7q,b001u5spme,4
aefh73jg6nxdzgkngqd3vggxfx4a,b000069yw9,2
agd2subrnwf7mi6xfrga6es3x5rq,b007q1m38i,4
ahlyk5mwlp2sinoofrcwbf6dr4jq,b001u5spme,1
aejr44s3kmhk6xek5k2tv2nydgpq,b00hg1bp0a,5
aglg6t5djatskdxkiyfvvpmwu5xq,b005ei4q12,4
afioifix3ayoss24ep4haomf4ira,b002pxw04y,5
afioifix3ayoss24ep4haomf4ira,b002pxvyeq,5
aetrn7eljcohj5rypncsg76htk5a,b002gcu2s0,3
ahodi23iprzkxp3uzujp3phtr5va,b000066hv3,5
agve4uy5rcjfuvfoheanmtyuilvq,b000t8xyow,5
agn4ggrllas7cbinarbbm7hktd4q,b001thpa58,1
agn4ggrllas7cbinarbbm7hktd4q,b001thpa1c,1
ahnoatfbtk5cfkobt3sds7tecb2q,b01h6wolpy,4
afnjyinssoecinrjix5nb6tzls6a,b00007avyi,4
afthmtp2cyf7zuvxihstp5kkz5ra,b0089fuf6w,5
ag2hbnr4ojq3atonvlwakyafkwtq,b004gvzuue,5
ae3ajcmctxgrlztringil4v2xkua,b01enuog48,1
ahzs662fdrw45z7wlbshlpy4fqmq,b00006k37v,1
aek5jti3fhngirado536irkra5da,b00005uq67,5
aek5jti3fhngirado536irkra5da,b00008kfzf,4
ahdevhayuokt7n3rj4ukkqr6xsta,b0089fuf6w,5
aebnexnxyyb5ggnae64m6oqrzuaa,b002pxvyeq,5
agjlxeg75xapnmy4fywf2m6qmseq,b0001ek96a,3
aeqsmuagcionkbwjabo27cotcy5q,b002pxvybe,5
aeah4e6fqugt3gufdz5oqtenb3ea,b00005n7sa,2
aenrslsp56q65igxye6smna7eorq,b002xpvnoc,5
affziydy3owb24o2bs2qpups6htq,b002pxvybe,1
agmnbfgqttnjzhayansqjce26xca,b002m4xjsc,5
aerrjxqqe4mglqfgdob2tci6tl3a,b00283lgqo,5
ag43d2l4rmwa4w35ib5vdequelnq,b0045vpfdw,5
aevky3ab76uobrylvogfxoo4qqwa,b002pxvyqy,5
ag6uttcuqo57bj2uy45il34uvwhq,b002pxvyeq,5
ag6uttcuqo57bj2uy45il34uvwhq,b001thpa26,3
ag6uttcuqo57bj2uy45il34uvwhq,b002pxvyd2,4
ag6uttcuqo57bj2uy45il34uvwhq,b002pxvybe,4
agdjcp4sixqx22qkemnmml24dpkq,b00005n7rd,2
ahqxxrlwcn2y4prsnrktmq7nf3tq,b002ct515q,1
afpstbwkym5rlnoijdo7x55umftq,b001thpa26,2
agidpn4jwlacqqbr6jjbujv2klyq,b000egciw8,5
ae2zcwplmtow2k5sas3ikzerdanq,b00005n7ov,5
agg3ogylh3r36ljegs47uximjfea,b002edtnxq,5
ah3wikrq2yybg6mcne3thlinloha,b002pxvyeq,5
ahf44xkz7m22dmad5z6m7dp6545q,b00005n7p0,4
ah4dnuofrj5s7h5j7nrbdtvsajna,b002pxvyeq,1
af4celfq3hmhzywckmitb6ksjfeq,b00007b1i4,4
agyy3avo2y5j5pbmgm5upnan2kaa,b0009gj2tk,5
aeneumusatkq4b644y2xkum2udta,b06xwb4x41,1
aeneumusatkq4b644y2xkum2udta,b001thpa3k,1
afdpahp4hcchlce33tlthivhyfva,b00005n7sc,5
ae7xbsgtg4canjj545ntdznoqq2a,b001bke2mu,1
afj5r3spm75inmlwhj36qcne6f6a,b002pxw0qw,5
ahjv4dqvqluipnscpm2otbrl7w4q,b00005n7p0,5
aewpsyxdqfy3zomymzvmho4rqmpa,b002pxw19i,5
aeq6pejkdukranpjxlu6b5tlzybq,b00005n7px,1
af6pcjkqeehrosif47f4gaaqtqzq,b0046z4tzw,4
aedvwoed2u3ewjryxgjhhygn2z6q,b00026efr6,5
agxxifvfqd6koiokue2qb272ikta,b00005nire,5
afuo75n4zdjhm5nznxyrl65zbfua,b000njbirw,4
afuo75n4zdjhm5nznxyrl65zbfua,b00077b7m6,3
aehq2lsk2z2n3e5kzvnuvy7sstrq,b00005n7ps,1
aefqg2a2mnyrqqcfkpbdrzkle4ja,b002edtnxq,5
ahwan4nnzy5elbqxxnhl5y4mn33q,b00006ktzp,5
ag4jxn2zqdu65qebn5nbd344awia,b004gvzuuy,5
ahrcjxe7djsrrfj2wrsicmkrjbiq,b07drwht3p,5
ahq7kadl6vc4g2nr5eti3cpepoha,b00006kc0g,5
aexfsg3iecq325zwf3tnhftwwniq,b00009yetq,1
aht7fusrntwenijwhs35vbu6x5ca,b002g551gk,4
aepc4sfrqf5dj4a5lkjwnthrjeha,b002pxvzo0,2
aflre76eicjbdsfon3ell5binuaa,b002edtnxq,1
afw46h2ecu6sfonaa7nwm6jexxuq,b00005nioh,1
afys63hfjclsglyqjgjvn7fgfuwq,b07drwht3p,5
ahm4vay5g5gike7lmehpv66473vq,b002pxvyqy,5
afm5ddi55dpvcvke5ciun7zdwg5q,b000bi1oqa,5
aefskxz7y4363jnjn6utzmf7yfpa,b00005niph,5
aefskxz7y4363jnjn6utzmf7yfpa,b00006kdw3,4
ah7xqyzgvlpvs2r4zcuww2wu2ixq,b0032khqts,3
ah7xqyzgvlpvs2r4zcuww2wu2ixq,b001u5spme,3
aeigcwl4gulx76jllthufxnq2ldq,b00007azwj,3
aeigcwl4gulx76jllthufxnq2ldq,b002bfz9na,3
agglnjdek66rmfj4ccm3vxgxkzwa,b00o4glale,5
afzadxdwxkhucljzbqsn7vh7fcia,b002g551f6,5
agd6ewdagmr7isi3rb4rsxokymuq,b01f2mkw0i,4
aghmmp5kzznb5im2ddez3zj3gpya,b000fddyh8,5
afbmczfoxvo4dyzozgym33rbumqq,b002vb3x96,5
ahigscmdhxcbrl4t4d34rccmbf4a,b000088umg,4
aflscvbwk5cppx63mgeh3lmwlfja,b000g1r2g8,5
ahpq7qbssnj52xboi64f7is3vcma,b06vwtfwwh,5
afgwjtcvm7xczqqdsrwpxxhmaxpq,b002pxvyeq,1
ag3yfvvalgiddxybs73u7kvermgq,b002pxvzo0,5
ag3yfvvalgiddxybs73u7kvermgq,b002pxw0je,5
afhzrkdc2wfu7ydhb75t4jnn4axa,b002ct515q,5
aeforru2s3b2jrjpxh6mgwdgjlcq,b00007axr5,5
ah6ocr4mxrexqvc32xyyjwz5luja,b00007b2n1,3
afn65zhsyxlxucgx2ohgxpyatyca,b000063xjl,5
afrhooetrh7jin26laj22vogth2a,b005ugnkag,5
af4abna2dbzgpwvyoprhlbwmh3wq,b002pxvyeq,5
aehrmpbekwzi4egwoh3jsmvaze4q,b00079ro7g,1
agjz7rh2khlxjg6jb7qgp7eek54a,b002pxw0xk,3
aekkfubjeutt3pvrdplkxpnus4tq,b001thpa26,5
aekkfubjeutt3pvrdplkxpnus4tq,b00005n7q1,5
ag6c6asvkvfcyy7bnxkdtwdsrgzq,b002bfz9na,5
afrjycadvyn32xvb445j765eeoza,b00005n7q1,5
afrjycadvyn32xvb445j765eeoza,b00006k1bf,5
agcu4rxo757cukch2rsp7mo7sb4a,b00007azrw,5
agcu4rxo757cukch2rsp7mo7sb4a,b00005n7sn,3
agcu4rxo757cukch2rsp7mo7sb4a,b00005n7s2,4
agcu4rxo757cukch2rsp7mo7sb4a,b00005n7pt,4
agcu4rxo757cukch2rsp7mo7sb4a,b00005nioc,3
afv23bsub2dwlnygpn5axhfhuy6q,b00005n7q1,5
afv23bsub2dwlnygpn5axhfhuy6q,b002ct515q,5
afv23bsub2dwlnygpn5axhfhuy6q,b003n3qrf8,5
agpcwwqjvp3xxoxz6f6zi7txjjwa,b007q4wwli,5
aesycxikyfgxuy37d5catuquzria,b00007j82z,5
ah5bynbh7gq4sm3fntis5lbyhtoq,b002pxw24c,2
af2mizx3hpspbqphk2kunf3ush4a,b00005nior,5
afouvwyrkndikama64r4eg5opusa,b002pxvyeq,5
agr522s7zq2rd6lretg3ikwc7e2a,b000mtoupu,5
ahylgzqcag3oejvuzva6zbbgn6ya,b002ct515q,5
afc24ljakcmt4ghf2cswkcs5zasq,b005nctk56,5
afc24ljakcmt4ghf2cswkcs5zasq,b01hqt1phy,5
ag6mnyp74nfhjrulglne62h2ld2q,b01fv4ycna,3
aejyqs4xed74nrywnvtkogeyn62q,b002bfz9na,5
ae6gtak6kzda7ajrcrtcyca5cojq,b00005n7ql,1
agimsrrae2saovc52wuuvaesohya,b00005n7qa,5
ahz3h6n34voiafzkyp7dascq2wba,b06xppnzpx,1
ag3a3yd3c5rnnkazk26ewazxbcwa,b002pxw06c,1
ahtuanmruo2efl33jgtdit5jde6a,b001thpa26,1
af3z5lzie5pwribfxufdkm76alta,b002pxvyeq,1
ahtgrarw75tsybveko4nwl56axpq,b002g551gk,5
afshieihto4icipoogdsmn7zam5q,b00006k5d5,5
ahv5ngij3zns7xu2sqw6hzl7i3lq,b002pxvyeq,5
ahv5ngij3zns7xu2sqw6hzl7i3lq,b008ro9jm6,4
ahv5ngij3zns7xu2sqw6hzl7i3lq,b01msow7qa,4
ahv5ngij3zns7xu2sqw6hzl7i3lq,b01n66lib0,4
ahv5ngij3zns7xu2sqw6hzl7i3lq,b01mxo1w39,5
aglqj7nmtr3rj6tdlryq5vrzn3na,b0047viafu,5
aguiw4gh6n2pwwqzssigklhraz4a,b015ghgcsa,5
agwgrirauwpjx43q2ymc5nx5ts3a,b002pxvyeq,5
agwgrirauwpjx43q2ymc5nx5ts3a,b004gvzutu,5
ahkztj7pq6sqk3g22kbz6cntwbpa,b002pxvzw2,5
ahaz327wtwl4ur4qs4omwhlfczqa,b0037stb02,4
ahfgumhiusaoj7jrtbcgvmeellga,b00005n7q1,5
ages5mmeylj6f4dirgryfkj2rriq,b0032khqts,1
aeb4kq3pcmssk2icfnjzvuu6thtq,b004gvzuue,5
agtzjine24lcaeei7q5sot7p4rqa,b002pxvyeq,5
agmzdewhnie36zau46rrt2p2y6vq,b00005n7q1,5
agfkqphguembgt2v7bdv2atspdmq,b002pxvyge,5
ag75q2o6bszilod3augtmanknjlq,b00007aygz,5
ag75q2o6bszilod3augtmanknjlq,b00006k25e,5
ag75q2o6bszilod3augtmanknjlq,b00006le4c,4
ag75q2o6bszilod3augtmanknjlq,b00007awde,5
ag75q2o6bszilod3augtmanknjlq,b00026eemc,5
ag75q2o6bszilod3augtmanknjlq,b000071f6r,4
ag75q2o6bszilod3augtmanknjlq,b00006kpu2,5
ag75q2o6bszilod3augtmanknjlq,b00007bk3l,5
ag75q2o6bszilod3augtmanknjlq,b00005n7o9,5
ag75q2o6bszilod3augtmanknjlq,b00006k2ku,5
ag75q2o6bszilod3augtmanknjlq,b00006k2l0,5
aexcqyz6lk3hwalrrlz4rfhwh7sq,b004gvzuuy,5
aex5x3sbfkfpvq6ywq6upyxsyjma,b00006lbp6,5
agnqejdddwrkhjjwmtchmny4qytq,b002pxw15c,5
aejw4uc6ihojup7cuqw66kzzqilq,b004gvzutu,3
af5hbtzjhwz4t35u7i3zkjzet4ma,b0061shl16,5
aghuo66jch3w7k2g5dwy5iofsf6q,b0006628sa,5
agrl3f5txzmflsvjd7k3mlymzk5q,b002pxvyqy,5
afkzapxiz7btnygbk7rhqjymvf3q,b06xpj29sl,5
ahdpd2cuplpxwi3j5lbjvrvz6jjq,b0027zk6pu,5
agfbdlgfnp26nkf5c3pfxlq4j53q,b00005n7qg,5
ahzusisrnrwrasdymui7hxuia35q,b00006kbw4,5
ahzusisrnrwrasdymui7hxuia35q,b00062paji,5
ahzusisrnrwrasdymui7hxuia35q,b00006komk,5
agqjxf7w3weelyz2ruk432rxfhkq,b002pxw06c,5
ahwjottrwsocm6srzwl2lb7bz7ha,b002ct515q,3
afnrveakohdmo6u435dpc2iydlba,b0061shkvw,3
af27ohpy2mbhhe6di4ryxtfutrfq,b001ljgvm0,5
afecpv47b5fzm6r45bxrqiqag4dq,b000egciw8,3
aebsqgqgqeb5mzrohdlkkbnbrvoq,b00005nioc,1
ae5tmxww2rln54tedusniw2ywdwq,b0061shl16,5
aeyrxj5xvz3xtdttlicu5ddw3tpa,b002pxvygo,5
agbkobhivlebpuskc3ey53t57yma,b002pxvyeq,5
agkxolytcj4tentgpo7gsqtl2hoa,b000g1r2g8,2
afmxnk5zjwwq4thxg77asbe6gwya,b002pxw24c,2
aezbey6dtd34okxefdsegxaryvfq,b002pxvyo6,2
aezbey6dtd34okxefdsegxaryvfq,b002pxvybe,1
ahmm43fsktxmzozxfeh4mcgseypa,b000w3mb5w,5
agvqu5wevgfwukzk4bauj332okyq,b000ndesm0,1
ahbz35sru2tzijph7lbk57p3jxeq,b00006kxrl,3
ahad6sjmolzb7a3irw33rlqztazq,b00005n7sc,5
ahad6sjmolzb7a3irw33rlqztazq,b00005n7ov,5
ahad6sjmolzb7a3irw33rlqztazq,b002ct51em,5
aez6maqdb76vwie45jojraq7cctq,b00006k3eu,5
aebdfmle4fycudzeqdjov2vusr2q,b00006j9hw,4
aebdfmle4fycudzeqdjov2vusr2q,b002pxvzww,3
aebdfmle4fycudzeqdjov2vusr2q,b00005n7ra,5
aeuwqexuzmsx5wlgxy7loepbrjja,b000069yw9,5
agnrrzyapztf5et7jtlmuib5iwqa,b0012c1o8c,5
agnrrzyapztf5et7jtlmuib5iwqa,b00062pbva,5
agnrrzyapztf5et7jtlmuib5iwqa,b0002zjblw,5
ahhoz7rrcn27ayhwvk7phjru37aq,b002g551gk,5
ag6vmv42n6da56zfankued64uc5q,b01fir6aj4,5
agl6ygyvinsrduk6kzhctunak5vq,b002pxvyeq,5
aeabo4wbvlz6j3vvoa5xdj7hdbqa,b01m11ay5c,5
ae67n6tqfpmr7jecid2nfjyeg5zq,b004gvzuuy,5
afm5ufpwqcg63zggjl7klis53akq,b004gvzuuy,5
aglxzelqq3zwo3s43t5ihk3pzcxa,b00hg1bp0a,5
ahi4u5wwdwlqdzfh6cfbqwnrggoq,b00007b1i4,4
aftpp7x3g4xocu4hkpmf2frq5jsa,b00f8lwd3i,3
aezslizxl4ijr5pwp7ezak5uynbq,b06xppr31g,5
ahms4gpd7dzyora3ofeuyqrhfdea,b000ewawpc,5
ahms4gpd7dzyora3ofeuyqrhfdea,b00005qdwq,5
ahms4gpd7dzyora3ofeuyqrhfdea,b001074caq,3
agdrdrev2m5jshei2vhmdegsjmba,b001u5spii,5
afqfkv33m4p423v65wgkk2emm66q,b00005nior,3
ahwqjyo7sbyeccpusgztxzltqeeq,b00006kft2,5
aetzabp5an4vbtefwpthp5fcpeaa,b00006l00r,3
agz7p2r36oingpdicfscvrve6mmq,b001thpa3u,3
aezkjy5ny5tqy7ju6jzk4pa7rtva,b002pxw06c,1
aegykciebqxovo7zkyayh3htsq6a,b002pxvybe,4
aegykciebqxovo7zkyayh3htsq6a,b00hg1bp0a,5
ahrk7teatifgiiml2gqffm5y7lla,b001thpa3k,1
ahrk7teatifgiiml2gqffm5y7lla,b001thpa26,4
ahrk7teatifgiiml2gqffm5y7lla,b002pxvzww,4
agqvp4jnncjfu2oupjqtqmqrybpa,b00005n7t5,2
agwvn4w4hsocgodxafxt6iz2cguq,b0032khqts,5
ahjq5vz66tf4vjxjzcx2iojit63a,b000ny15yi,5
aevzzecvyek72vfta6rwep4qomba,b0058eonom,5
aevzzecvyek72vfta6rwep4qomba,b0027zk6qy,2
aev43nora4lylsrrlsrni5gpif4a,b01ia73gws,4
ag4tbbpvsagdveombjlz7xmuowaa,b0040vgzsg,5
ahjykbwv2d3jwp5fb63ampuivcva,b004gvzuue,4
afsp563rhacf5f7psjiu6ieljcqq,b000k0yfp6,5
afo4nipbi35t2kph4oan35ot73ra,b002vb3x96,5
aeu4gyur4eqexn73sxxlvi5v3hwq,b002pxvyc8,5
af7g24cmpspgsu2qyyaq26hekh5a,b004gvzuuy,5
ahvqb2ektpd7hf34ho4mgc27h3ta,b0047r4v4i,5
ah2on66r6wx4vvrxll7ptzweuzpa,b00krppeww,5
afscv4e2f6oaj5flzgiy7q2fwzhq,b0045vpfe6,3
ahwkjqnudwxv4ypiobo2i6w55nsq,b000063xjl,5
afsf5kn62ihaoymf6cjuwqtccrjq,b00006kaxw,3
ag2sq7sdhfop3ar7b4qamlk2q3la,b002vb3x96,1
afktg3ke7jkpgjnj5apo2bf5zfwq,b00026e9xg,3
ahd3qkjd6ryehr4olkhfwueofrkq,b000063xjl,4
ag45mf7dodfas4eu2uxzastpfzka,b004gvzuue,4
afom4mjhnpfvszhtebfuvcpaazba,b00005nioo,5
ahvwyx7o7oj5cixxkdk2b43wg5zq,b0047viadw,5
ahwyrlbbw4hijzstb2qcj4hhs3iq,b002ct515q,5
af5bogmqqendtbiebdvitrfjoxaa,b002pxwhco,4
aefyv4pa2vyqgn2kpq4y454oqtzq,b002pxvzgi,5
af7bigbfg7k7m5bn3dpapsptrs4a,b00y05pg3m,5
aeski5qvloy3rhmv7i4jhysp64kq,b01n35umqv,5
aeski5qvloy3rhmv7i4jhysp64kq,b079pdgjqh,5
afsygjaaz2socllxhsvlxv4gm3rq,b000f9sy9k,1
ahpu2z3kmaqpqwzkai4zvh4xsfua,b002pxvyeq,5
ahpu2z3kmaqpqwzkai4zvh4xsfua,b00i4e7rjq,2
ageqq2wa22a6ybjxsszev5b2sbma,b0039l2qls,3
ah5nxlapvepgyqhgbxu5bjvz7a2q,b00wvgpr18,5
ae6eatjfgaiqhshqmwbuojoon5na,b001thpa1w,1
agudlpv6uupj2pnpsxbsiwkdowua,b00005nioh,5
agudlpv6uupj2pnpsxbsiwkdowua,b002ct515q,5
aguktyyhvxqncs7qa7siddd443cq,b00005nioh,5
af3xsvmebpx3nuqo3en7jg7nwxja,b00005n7q1,5
affhwynwzrw4ekeo2ngl6zomfx2q,b0012onlxq,5
afhagmut3z3p5qrojihfujyxrf2a,b001thpa58,1
ae4bqok4r43a35b7uskb6jvj3k2q,b00006kssx,5
ag7qwl6h2tlpzxkuwyjjd6skzwlq,b00005n7tl,5
ah7ftzuvgwk3ifydcfzis634wwna,b00007j7r4,5
aecfp3upfha5sgabx532skbbz5hq,b00005om4v,5
afuwfmd6mqmqvqj4sukxxhao6pya,b00pe3snlg,5
afuwfmd6mqmqvqj4sukxxhao6pya,b00o9k26ju,5
afjvyxe6jwzu4sexstnsqorcjwea,b002pxvyve,1
ahtu34ctfmbiscd52gzoeye4fkuq,b002pxvyge,5
ag63bw2r7tfiwiy5zb2i4gkvqgaa,b00007awme,1
aezf47z73kwyaxbzxfmebz2eer3q,b00005n7q1,5
ahrvl3xdx47q6wg45wnmfgi4q5mq,b0029xhgsk,5
agztqpt3el5b36jozxcjqh47hvrq,b002ct515q,3
agztqpt3el5b36jozxcjqh47hvrq,b00005n7ph,5
ag6ylhui2ykenhulkrfdgwzub6ra,b004gvzuuy,2
ag6ylhui2ykenhulkrfdgwzub6ra,b00007awme,3
ahmn36eypqu6bttoqtel4i7xnt4a,b002ct51em,5
afjcwi7cbddl6ay473hwo7ibk4pa,b00007axq2,5
aefsimuy6szrzvhcfs2dkvvkt3wq,b000bveem8,5
ae66ewq6tdwaajqlqeuj7hnbe76a,b002pxvyqy,5
aeqw5cjb3eyi65eh7kjmvwx2fxra,b004gw3unm,5
afpjox7wor2mzgptcfrnnmolsebq,b00005n7vp,5
ahntiremkkrtswnsaz7xys5bufga,b01m1oolpk,3
ae2bhcbft2r6j5gzij35vm4pds4q,b002pxvygo,4
ahbslvor6spads2htgkedmygoira,b00005n7uc,5
ahbslvor6spads2htgkedmygoira,b00008rujp,1
agoc6lztt7gvcb4hptuywklbmdiq,b009kbdbtm,5
ahrn5jzm6szew7yptkspet2g6uwa,b002pxvz8g,5
aea23tjegbhmzujbxaokd6zhfb6a,b002pxw24c,5
aftvlvidj3cmsiywovdaq33el4sq,b0061shl16,5
aetu2y6sbf7z3kh7ghvtzmuufbea,b0045vpfe6,5
agmyk5csccj5mvtboipuezunmkfa,b00005n7p0,5
agmyk5csccj5mvtboipuezunmkfa,b00005n7tl,5
ahllj6vlhbrplkflfssvd52xftcq,b00005n7sc,2
af4s67ewj6qib7i2nv72vsfucx7a,b00cxzm2ii,5
agvktqre4jhjpjb4ebhslj5getfa,b0026hr2xs,5
agxtfgo7kxiw257rrflsa3c5vrwa,b00005n7vp,5
agziycop5tdlqy3hcfx2ggbuuu6a,b000060mkk,5
aftjhrugqo5jxllyd2ivn2hnmo5a,b00007azrw,5
aftjhrugqo5jxllyd2ivn2hnmo5a,b002pxvybe,5
aftjhrugqo5jxllyd2ivn2hnmo5a,b01fir6aj4,1
aevvqh7vm5nfel47gixsmp5kvh4q,b00007kxtl,5
af5isml52hp7ypolw3bhrhjzjo4a,b002pxw24c,5
agkjeegghgfjmaiws5vkxhgdd3kq,b00005niog,1
ae7x2duibxjuwkyfj6xawsgfxmsa,b06xppnzpx,1
ae7x2duibxjuwkyfj6xawsgfxmsa,b001u5spi8,5
ahkam37ucqenzcft3x4x6goqnbsq,b01aaqyxd8,3
aeyjaed6xvk2jhyofnbv25fpwzfq,b00s8rhmm6,1
ahg25nm4nqc455xvo64wi3crzoca,b002pxvypu,5
ahg34blpbfjazlksztrsvpbymnqa,b00005n7tl,5
ahg34blpbfjazlksztrsvpbymnqa,b00005nios,5
ahg34blpbfjazlksztrsvpbymnqa,b0000arxxs,5
